title,source,url,published_at,summary,image_url,country,topic,political_bias
"Shell’s revamped Select convenience stores in Singapore partner with Watsons, Hooga, Vivino",The Business Times,https://www.businesstimes.com.sg/singapore/shell-revamps-select-convenience-stores-watsons-hooga-vivino-tie-ups,2026-02-12,"Debuting in 12 locations, the outlets will have an expanded product range, including those for health, wellness and lifestyle products In addition to the retail partnerships, the refreshed stores also have more intuitive layouts for “quicker, easier shopping”, says Shell....",https://cassette.sphdigital.com.sg/image/businesstimes/af3a32fdc07b8c692ef5327a727741311d240e4e7f147e2731a2c12fada9c527?w=1200&f=webp,Singapore,Health,center
Singapore lab-grown seafood firm Avant Proteins winding up in another blow to novel food sector,The Business Times,https://www.businesstimes.com.sg/singapore/singapore-lab-grown-seafood-firm-avant-proteins-winding-another-blow-novel-food-sector,2026-02-12,"Avant Proteins’ exit is the latest of at least three firms in the lab-grown meat sector that have struggled to scale their operations in Singapore. ST, FILE [SINGAPORE] Cultivated meat company Avant Proteins is giving up its slice of the Singapore market, The Straits Times has learnt....",https://cassette.sphdigital.com.sg/image/businesstimes/166f88f036ee15acf26500f4a723f3540b324521e392be1be77a61e0a54494aa?w=1200&f=webp,Singapore,Business,center
Daily Debrief: What Happened Today (Feb 10),The Business Times,https://www.businesstimes.com.sg/singapore/daily-debrief-what-happened-today-feb-101,2026-02-12,"To equip young people and educators with AI skills, Google has partnered the Ministry of Education to roll out AI Living Labs. GOOGLE Stories you might have missed Stamford Land sues UOB over allocation of excess rights shares in its 2021 issue Property company Stamford Lan has taken UOB to the...",https://cassette.sphdigital.com.sg/image/businesstimes/cbdfc64519d46a9386851ebac1f8dea2c7808e29afbd2ddde60f766019e7a864?w=1200&f=webp,Singapore,Technology,leaning-left
Should landlords worry? Singapore’s new inequality data suggests tough conversations will continue,The Business Times,https://www.businesstimes.com.sg/opinion-features/should-landlords-worry-singapores-new-inequality-data-suggests-tough-conversations-will-continue,2026-02-12,"With a clearer – and less flattering – picture of income and wealth inequality, the discussion can shift to what should be done The latest figures include a group whose effects on inequality were previously overlooked: property-owning retirees, especially landlords....",https://cassette.sphdigital.com.sg/image/businesstimes/67dde914b1701e09b6378020ec9deaaff33ec572215c7babc61c2c64e0f3fb5c?w=1200&f=webp,Singapore,Technology,center
Grab in black for first time as Q4 earnings drive full-year profit to US$268 million,The Business Times,https://www.businesstimes.com.sg/companies-markets/grab-black-first-time-q4-earnings-drive-full-year-profit-us268-million?ref=global-top-featured,2026-02-12,Super app company announces US$500 million share buyback plan; acquires US-based digital financial services provider Stash Revenue for FY2025 grew about 20% to US$3.4 billion from US$2.8 billion in FY2024....,https://cassette.sphdigital.com.sg/image/businesstimes/e6cbb78f5df837dc35bb172a82f715441b269b7125c652d0316426d9033ec7f7?w=1200&f=webp,Singapore,Business,center
"Trump and Xi may extend trade truce at Beijing summit, SCMP reports",The Business Times,https://www.businesstimes.com.sg/international/trump-and-xi-may-extend-trade-truce-beijing-summit-scmp-reports?ref=global-five-stories-block,2026-02-12,"Their last meeting was in Busan, Korea in October US President Donald Trump and Chinese President Xi Jinping are expected to meet in Beijing in early April, SCMP reported. NYTIMES THE United States and China may extend a trade truce for as long as a year when US President Donald Trump and Chinese...",https://cassette.sphdigital.com.sg/image/businesstimes/4c17301bffab8eb2877f3a092a64fe6e01a1a7c82e06ab1e394a866eabb73659?w=1200&f=webp,Singapore,Politics,center
"Anwar pushed to suspend, investigate Malaysia’s anti-graft chief",The Business Times,https://www.businesstimes.com.sg/international/anwar-pushed-suspend-investigate-malaysias-anti-graft-chief?ref=global-five-stories-block,2026-02-12,"The anti-graft chief owned 17.7 million shares of Velocity Capital Partner worth almost US$204,000 Azam told Malaysia’s New Straits Times on Tuesday that the transaction had been properly declared and that he had nothing to hide....",https://cassette.sphdigital.com.sg/image/businesstimes/f69ae867476d88d1d641ea6336620ee83bece7d0bf4292abf6321a5a67996d7d?w=1200&f=webp,Singapore,Business,center
Firms must move beyond AI ‘Ikea moment’ as most remain stuck in experimental stage: Josephine Teo,The Business Times,https://www.businesstimes.com.sg/companies-markets/firms-must-move-beyond-ai-ikea-moment-most-remain-stuck-experimental-stage-josephine-teo?ref=global-five-stories-block,2026-02-12,"While there is high enthusiasm for artificial intelligence, more than half of South-east Asian companies remain in the piloting stage, says a new report From left: McKinsey & Company senior partner Daniel Pacthod and Minister for Digital Development and Information Josephine Teo at the launch of...",https://cassette.sphdigital.com.sg/image/businesstimes/60f7e062fb3b18082315d55f466f9f9bf8e7ad3957f6cfce5072201c3acf44a0?w=1200&f=webp,Singapore,Technology,center
"Malaysia’s Maybank, Yinson launch first tokenised ringgit pilot for Asean cross-border payments",The Business Times,https://www.businesstimes.com.sg/international/asean/malaysias-maybank-yinson-launch-first-tokenised-ringgit-pilot-asean-cross-border-payments?ref=global-five-stories-block,2026-02-12,"The project is conducted under Bank Negara Malaysia’s Digital Asset Innovation Hub [KUALA LUMPUR] Maybank and Yinson Holdings are piloting the first tokenised ringgit via Bank Negara Malaysia’s innovation hub, in a move that could lay the groundwork for blockchain-based cross-border payments across...",https://cassette.sphdigital.com.sg/image/businesstimes/c58cc2701349c5dd127bfe696b1a1f9986f38aac64711453077f2c7efa1c935d?w=1200&f=webp,Singapore,Politics,center
Thailand is wracked by floods and quakes. But what’s holding it back is far harder to tackle,The Business Times,https://www.businesstimes.com.sg/international/asean/thailand-wracked-floods-and-quakes-whats-holding-it-back-far-harder-tackle?ref=global-bt-plus,2026-02-12,"The kingdom, which heads to the polls on Feb 8, has lost its lustre after years of economic underperformance [HAT YAI/UBON RATCHATHANI] Hat Yai is a city slowly getting back on its feet....",https://cassette.sphdigital.com.sg/image/businesstimes/446fc939e49ebc6562b8040b339b75b8ef3f709e6e743d6e75a0a0e89efe3b34?w=1200&f=webp,Singapore,Sports,center
Singapore pledges to keep supply chains resilient as US proposes critical minerals bloc to counter China,The Business Times,https://www.businesstimes.com.sg/international/singapore-pledges-keep-supply-chains-resilient-us-proposes-critical-minerals-bloc-counter-china?ref=global-bt-plus,2026-02-12,"Most of the 50-odd nations gathered to discuss the issue have not yet offered opinions on the trading bloc nor committed to joining it US Secretary of State Marco Rubio and other government officials posing for a family photo at the Critical Minerals Ministerial, at the US State Department in...",https://cassette.sphdigital.com.sg/image/businesstimes/18056a2c29e0424caff1fb434a3652f098d9c7e4f6960169c94ca0b4fdad93ba?w=1200&f=webp,Singapore,Politics,leaning-left
Beyond the hub: Singapore’s strategic choice in the age of capital geofencing,The Business Times,https://www.businesstimes.com.sg/opinion-features/beyond-hub-singapores-strategic-choice-age-capital-geofencing?ref=global-opinion,2026-02-12,"With index freezes in Jakarta and new investment curbs in Washington, Singapore must evolve into a key node for compliant Asean investment Singapore’s role could evolve from hosting regional listings to providing institutional architecture that makes Asean sovereign flows investable under Coins-era...",https://cassette.sphdigital.com.sg/image/businesstimes/f87e7e545560308b8080404262f3bd2389a299175669dc419e186da7b9662a2e?w=1200&f=webp,Singapore,Business,center
Job creation for 1.2 billion new workers,The Business Times,https://www.businesstimes.com.sg/opinion-features/how-create-jobs-worlds-1-2-billion-new-workers?ref=global-opinion,2026-02-12,"With only about 400 million jobs expected to be generated, we face a gap of staggering proportions Engineers working on a rocket engine in Zhejiang. The expected global job deficit in 10 to 15 years' time is not just a development issue, but also an economic and national security challenge, says...",https://cassette.sphdigital.com.sg/image/businesstimes/af4a89dd62b7e7673892206d56831f4b8fcee59e19de0c625cccb91a08009221?w=1200&f=webp,Singapore,Business,leaning-left
StarHub H2 net profit falls 50.9% to S$38.5 million,The Business Times,https://www.businesstimes.com.sg/companies-markets/starhub-h2-net-profit-falls-50-9-s38-5-million?ref=global-singapore,2026-02-12,"It declares a total dividend of S$0.06 per share for FY2025 The group's H2 revenue stands at S$1.2 billion, down 3.1% on the year from S$1.3 billion. BT FILE [SINGAPORE] StarHub posted net profit of S$38.5 million for its second half ended Dec 31, 2025, a 50.9 per cent decline from S$78.4 million...",https://cassette.sphdigital.com.sg/image/businesstimes/859fac77b241deb8785e0297ee6e34a7a811ec24c78d5bd7928db4a94a9d94b4?w=1200&f=webp,Singapore,Business,center
Singtel Q3 net profit up 43.5% at S$1.9 billion on sale of Airtel stake,The Business Times,https://www.businesstimes.com.sg/companies-markets/singtel-q3-net-profit-43-5-s1-9-billion-sale-airtel-stake?ref=global-singapore,2026-02-12,Underlying net profit for the three months climbed 9.5% to S$744 million Singtel's operating revenue for the quarter inched up 0.9% to S$3.7 billion from S$3.6 billion in Q3 ended December 2024....,https://cassette.sphdigital.com.sg/image/businesstimes/d7453a4fc847dd32c8ac4881ececad2c3a07bec01b17a4680b7aaf121f2c0437?w=1200&f=webp,Singapore,Business,center
KKR sees no let-up in AI-driven infrastructure boom after STT GDC deal,The Business Times,https://www.businesstimes.com.sg/companies-markets/no-other-sector-it-kkr-sees-no-let-ai-driven-infrastructure-boom-after-stt-gdc-deal?ref=global-singapore,2026-02-12,"Deep pools of private capital are chasing data centres, one of Asia’s most capital-intensive asset classes Projesh Banerjea, managing director and part of the Apac infrastructure team at KKR, says digital infrastructure has singular capital needs, ""both in terms of building assets and recycling of...",https://cassette.sphdigital.com.sg/image/businesstimes/628df3360533fb187388d0cb5c7610608e891dac3399d35ad7b2cacaa99f118d?w=1200&f=webp,Singapore,Technology,center
From fashion to aviation: Doris Tan leads Shell’s green jet fuel take-off,The Business Times,https://www.businesstimes.com.sg/international/fashion-aviation-doris-tan-leads-shells-green-jet-fuel-take?ref=global-leadership,2026-02-12,"Tan believes that green jet fuel is the best bet to decarbonise flying, as Asia gears up for a travel boom Aviation has to decarbonise to grow, says Doris Tan, general manager of Shell Aviation for the Asia-Pacific and Middle East....",https://cassette.sphdigital.com.sg/image/businesstimes/ee69c4f62aa6dd55c9a3fbe7105c49dd3ef80cf685a44c36c2afc535b89fc2cf?w=1200&f=webp,Singapore,Entertainment,center
‘People laughed at us’: Naysayers blew them off – then this underdog built Asia’s first cross-border wind farm,The Business Times,https://www.businesstimes.com.sg/international/global/people-laughed-us-naysayers-blew-them-then-underdog-built-asias-first-cross-border-wind-farm?ref=global-leadership,2026-02-12,"Impact Electrons Siam is now selling electricity to Vietnam. Next stop: Singapore? With an installed capacity of 600 MW that can power more than a million households, Monsoon Wind Power Project stands today as Laos’ first wind farm, South-east Asia’s largest and Asia’s first such cross-border...",https://cassette.sphdigital.com.sg/image/businesstimes/2c156d482d7759f85f7b04eac674d1d64f6576a9521997a2ef9f51f0a3f964de?w=1200&f=webp,Singapore,Politics,leaning-left
"Anutin’s win steadies Thai politics, economic test ahead",The Business Times,https://www.businesstimes.com.sg/international/asean/anutins-win-steadies-thai-politics-economic-test-lies-ahead?ref=global-middle-featured,2026-02-12,"Thai people also participated in a referendum on whether to amend the 2017 constitution, with more than 60% agreeing with the change Thailand's caretaker Prime Minister Anutin Charnvirakul led Bhumjaithai Party to a decisive victory at the polls on Sunday....",https://cassette.sphdigital.com.sg/image/businesstimes/da4fd9238b8d8353657073b43cef774e79fa81b569f54184d3ebac4d85f12b78?w=1200&f=webp,Singapore,Sports,center
"Transition finance in South-east Asia expected to grow in 2026, say market watchers",The Business Times,https://www.businesstimes.com.sg/esg/transition-finance-south-east-asia-expected-grow-2026-say-market-watchers?ref=global-asean,2026-02-12,"Sustainable finance proceeds raised in the region still flat in 2025 Proceeds from ESG bonds came in at US$20.3 billion in 2025, marginally higher than US$20.2 billion in 2024. BT FILE [SINGAPORE] Transition finance is expected to grow in South-east Asia in 2026, following the release of...",https://cassette.sphdigital.com.sg/image/businesstimes/14a06f4d7601e4d7d39338864e2611a5d634298a8c6a1e50d4da74de2c3a0bef?w=1200&f=webp,Singapore,Business,leaning-left
Thailand’s election commission faces pressure over vote transparency,The Business Times,https://www.businesstimes.com.sg/international/thailands-election-commission-faces-pressure-over-vote-transparency?ref=global-asean,2026-02-12,Members of the public are flagging irregularities in the vote count on social media Results have yet to be officially certified by Thailand's election commission – a process that must be completed within 60 days of the general election....,https://cassette.sphdigital.com.sg/image/businesstimes/d88bf99455ace12d1cd00382d05419e87d180d4d118a20abb56b0649421e5597?w=1200&f=webp,Singapore,Politics,center
